address,area,city,lat,lng,name,province
迁安镇昌盛路38号,迁安市,唐山市,118.697817,40.013642,台铃,河北省
南环悦港城同天超市红绿灯路口往西10米路北,运河区,沧州市,116.844186,38.293082,台铃电动车(南环店),河北省
海阳路135号,海港区,秦皇岛市,119.592369,39.935768,台铃电动车(海阳路),河北省
学院大街850附近,三河市,廊坊市,116.831955,39.954349,台铃电动车,河北省
胜利街南50米,南宫市,邢台市,115.386420,37.355994,台铃,河北省
商贸街与241省道交叉口东北50米,平山县,石家庄市,114.137741,38.386287,台铃电动车,河北省
广平街与新石中路交叉口东南50米,桥西区,石家庄市,114.473823,38.013024,台铃电动车,河北省
南长街79号,桥东区,邢台市,114.509986,37.069552,台铃电动车,河北省
谈固东街与建明中路交叉口东行30米路北,长安区,石家庄市,114.570892,38.040468,台铃电动车,河北省
永济西路18号京顺医院西侧20米门市,运河区,沧州市,116.834063,38.328873,台铃电动车(北环工厂店),河北省
槐安西路280号附近,桥西区,石家庄市,114.432120,38.024740,台铃电动车,河北省
建设大街与和平路东行200米路北电掣,长安区,石家庄市,114.515004,38.054154,台铃电动车,河北省
万盛路与建华南大街交叉口东50米,裕华区,石家庄市,114.547460,38.012311,台铃电动车,河北省
解放东路6-11号,运河区,沧州市,116.859775,38.305765,台铃电动车(沧县小区西南),河北省
新华大街101附近,香河县,廊坊市,117.023038,39.765256,台铃电动车,河北省
国营中捷农场广场西蜀一蜀二南,黄骅市,沧州市,117.468277,38.386047,台铃电动车,河北省
同盟巷与尹泰大街交叉口东北50米,桥西区,石家庄市,114.465516,37.989399,台铃电动车,河北省
港航街与307国道交叉口西南150米,黄骅市,沧州市,117.777524,38.270640,台铃电动车,河北省
解放路清真寺东20米,新华区,沧州市,116.865816,38.305457,台铃电动车(解放东路),河北省
竹林大街59附近,冀州区,衡水市,115.572303,37.547727,台铃电动车,河北省
兴华南路与新开街交叉口东南50米,辛集市,石家庄市,115.216252,37.915996,台铃电动车,河北省
枣强镇胜利南路54号,枣强县,衡水市,115.729249,37.501659,台铃电动车专卖,河北省
新华街北段路西100号台铃电动车,馆陶县,邯郸市,115.287509,36.542930,台铃专卖,河北省
秦山路27-5,海港区,秦皇岛市,119.644408,39.973162,台铃电动车,河北省
石获北路29号东60米,新华区,石家庄市,114.428224,38.067669,台铃电动车,河北省
农大路,曲周县,邯郸市,115.004127,36.865163,四町镇台铃电动车专卖店,河北省
丰州街与牌坊街交叉口东100米,平乡县,邢台市,115.027410,37.062828,台铃电动车,河北省
汇鑫路15号附近,裕华区,石家庄市,114.552778,37.981092,台铃电动车,河北省
遵化镇通化西街西关口南行200米路北,遵化市,唐山市,117.957422,40.185271,台铃电动车,河北省
东开发区珠江大道与天山大街交叉口北行200米路西,裕华区,石家庄市,114.608482,38.024596,台铃电动车(天山大街店),河北省
燕赵南大街与裕华路交叉口东北50米,正定县,石家庄市,114.571665,38.144374,台铃电动车(燕赵南大街店),河北省
长兴街65号南郭花园B区对过,桥西区,石家庄市,114.408750,38.055232,台铃电动车,河北省
112国道南50米,易县,保定市,115.544276,39.353339,台铃电动车,河北省
广场南路与董存瑞东街交叉口东南50米,怀来县,张家口市,115.522567,40.406159,台铃电动车,河北省
北池子路与南池子路交叉口西50米,遵化市,唐山市,117.959426,40.187462,台铃电动车(通华西街),河北省
石丰路东100米,长安区,石家庄市,114.606782,38.075340,台铃电动车,河北省
天马大街与抚绣路交叉口西100米,抚宁区,秦皇岛市,119.243876,39.885034,台铃电动车,河北省
平安街道牌坊路实验小学南,涉县,邯郸市,113.670465,36.559782,台铃电动车,河北省
宁丰路10号,丰宁满族自治县,承德市,116.647866,41.211774,台铃电动车,河北省
兴临大街225号,临城县,邢台市,114.505159,37.439466,台铃电动车,河北省
163乡道西150米,峰峰矿区,邯郸市,114.269035,36.476835,台铃电动车,河北省
北陈村,永年区,邯郸市,114.616281,36.866370,台铃电动车,河北省
宗申电动三轮车专卖威县旗舰店北,威县,邢台市,115.265368,36.980741,台铃电动车,河北省
胜利南街337附近,裕华区,石家庄市,114.494816,37.990746,台铃电动车,河北省
兴广路防疫站对过,广宗县,邢台市,115.145814,37.065877,台铃电动车(广宗店),河北省
邯山街64号稽山新天地3号楼一层A12(03-1-12A),丛台区,邯郸市,114.482000,36.605678,台铃电动车,河北省
上庄镇上庄商品街北段路东,鹿泉区,石家庄市,114.384793,38.036142,台铃电动车上庄TAILG品牌专卖店,河北省
开泰街62号附近,桥西区,石家庄市,114.431602,38.059669,台铃电动车,河北省
东兴街3号附近,桥东区,张家口市,114.901310,40.808748,台铃电动车(东兴街),河北省
文化南路57号附近,遵化市,唐山市,117.964579,40.180956,台铃电动车,河北省
三羊东街2号,清河县,邢台市,115.668887,37.063655,台铃电动车,河北省
中心街与冠云西路交叉口西50米路北,涿州市,保定市,115.966381,39.476569,台铃电动车(冠云西路),河北省
王禅东路19号附近,临漳县,邯郸市,114.614149,36.331618,台铃电动车,河北省
兼庄乡东环路与和平路交叉口北行30米路东,丛台区,邯郸市,114.540455,36.599449,台铃电动车,河北省
武安镇桥西路251号,武安市,邯郸市,114.206719,36.688280,台铃电动车武安专卖店,河北省
香港路河北省农村信用社西北250米,行唐县,石家庄市,114.563083,38.441214,台铃云电动车,河北省
友谊街212号,永年区,邯郸市,114.503645,36.777286,台铃电动车,河北省
新华南路65号附近,馆陶县,邯郸市,115.286197,36.535067,台铃电动车,河北省
新华街228号,泊头市,沧州市,116.571741,38.073355,台铃电动车(新华街),河北省
054县道南50米,正定县,石家庄市,114.622821,38.195128,台铃电动车,河北省
西土山乡西土山西街村,武安市,邯郸市,114.177518,36.745955,台铃电动车(土山店),河北省
中山西路与后仓路交叉口南50米,磁县,邯郸市,114.380346,36.360138,台铃电动车,河北省
兴盛街与海滨路交叉口西100米,海兴县,沧州市,117.500543,38.140777,台铃电动车,河北省
永定路106国道肯德基对面,固安县,廊坊市,116.309773,39.441891,台铃电动车,河北省
华山道与站前一路交叉口南50米,吴桥县,沧州市,116.390044,37.626438,台铃电动车,河北省
镇宁路27号附近,鹿泉区,石家庄市,114.323274,38.088300,台铃电动车,河北省
南长街62号附近,桥西区,石家庄市,114.483101,38.027689,台铃电动车,河北省
乐寿大街与本斋路交叉口北100米,献县,沧州市,116.134594,38.191508,台铃电动车,河北省
234省道西50米,曲周县,邯郸市,114.960060,36.678039,台铃电动车,河北省
冀衡路南50米,武邑县,衡水市,115.824878,37.788673,台铃电动车,河北省
玉田镇遵宝线振国文教用品厂附近,玉田县,唐山市,117.711578,39.867927,台铃电动车,河北省
中华南大街16号附近,邯山区,邯郸市,114.486651,36.541014,台铃电动车,河北省
武强镇新开街31号,武强县,衡水市,115.966138,38.039707,台铃云电动车,河北省
邯馆公路北50米,广平县,邯郸市,115.045760,36.554171,台铃电动车,河北省
新华西街74附近,大城县,廊坊市,116.633767,38.694713,台铃电动车,河北省
无极西路与英杰巷交叉口东北50米,无极县,石家庄市,114.972265,38.177487,无极台铃电动车,河北省
龙井大街与191乡道交叉口西北50米,涉县,邯郸市,113.730795,36.609311,台铃电动车,河北省
农机宾馆西50米路南,曲周县,邯郸市,114.965526,36.773785,台铃电动车,河北省
南山街与百泉路交叉口北50米,涞源县,保定市,114.690663,39.349059,台铃电动车,河北省
仁厚镇向阳南大街玉滢小区旁,唐县,保定市,114.980868,38.740589,台铃电动车(雅利奇电动车),河北省
282省道东50米,深州市,衡水市,115.699055,38.050615,台铃电动车,河北省
人民西路23号附近,鸡泽县,邯郸市,114.871840,36.910202,台铃电动车,河北省
彭城镇滏西路陶瓷职工2号楼下,峰峰矿区,邯郸市,114.181084,36.421410,台铃电动车,河北省
刘河线与318省道交叉口东150米,永年区,邯郸市,114.574351,36.817413,台铃电动车,河北省
307国道北200米,辛集市,石家庄市,115.261759,37.984500,台铃电动车,河北省
兴阳路159附近,高阳县,保定市,115.781848,38.688539,台铃电动车,河北省
长城中路与长城南路交叉口西北100米,怀来县,张家口市,115.514673,40.399129,台铃电动车(长城中路),河北省
101国道与354省道交叉口东南50米,滦平县,承德市,117.196883,40.722702,台铃电动车,河北省
中兴路与辛未中街交叉口东50米,宁晋县,邢台市,115.120097,37.795837,台铃电动车,河北省
卢龙镇北门外路卢龙乐购超市旁,卢龙县,秦皇岛市,118.877729,39.890372,台铃电动车,河北省
邢德路北50米,故城县,衡水市,115.802423,37.312200,台铃电动车,河北省
无,青龙满族自治县,秦皇岛市,119.163952,40.338111,台铃电动车,河北省
315省道南50米,邯山区,邯郸市,114.478518,36.462095,台铃电动车北豆公专卖店,河北省
微水镇河边东路(后马路中心市场)47号,井陉县,石家庄市,114.142789,38.030972,台铃电动车,河北省
先锋路与复兴大街交叉口东100米,临西县,邢台市,115.684746,36.853997,台铃电动车,河北省
759乡道南50米,临西县,邢台市,115.709900,36.913723,台铃电动车,河北省
钢铁路西200米,迁安市,唐山市,118.590266,39.996037,台铃电动车,河北省
扣庄派出所斜对面,迁安市,唐山市,118.773098,40.048126,台铃电动车,河北省
为民路与107国道交叉口东北150米,邯山区,邯郸市,114.461646,36.552995,台铃电动车,河北省
皇褡线十里亭镇政府西行160米路北,沙河市,邢台市,114.347131,36.957197,台铃电动车,河北省
302省道北50米,正定县,石家庄市,114.670077,38.156262,台铃电动车,河北省
吕尖线东50米,馆陶县,邯郸市,115.445332,36.720179,台铃电动车,河北省
107国道西50米,邯山区,邯郸市,114.431978,36.477942,台铃电动车,河北省
085乡道与307国道交叉口西50米,献县,沧州市,116.369198,38.231928,台铃电动车(淮镇专卖店),河北省
282省道东50米,桃城区,衡水市,115.692287,37.797655,台铃电动车(大麻森供销社商业楼南),河北省
363省道南50米,抚宁区,秦皇岛市,119.213340,40.029036,台铃电动车,河北省
世纪商贸城,任丘市,沧州市,116.095678,38.689428,台铃电动车(世纪商贸城店),河北省
036省道北50米,永年区,邯郸市,114.638115,36.731816,台铃电动车,河北省
沙口集乡313省道集东村附近,魏县,邯郸市,115.031378,36.307032,台铃电动车,河北省
051乡道东50米(路顺饭店北行200米),正定县,石家庄市,114.574190,38.216545,台铃电动车,河北省
007县道西50米,柏乡县,邢台市,114.696680,37.444795,台铃电动车,河北省
严华寺村西路南,赞皇县,石家庄市,114.343784,37.626137,台铃电动车,河北省
泰元南大街五号,易县,保定市,115.508748,39.346837,台铃电动车,河北省
健康北街29附近,赞皇县,石家庄市,114.391430,37.663836,台铃电动车,河北省
024乡道西50米,遵化市,唐山市,118.027658,40.220516,台铃电动车,河北省
彭李线西50米,迁安市,唐山市,118.576341,40.009430,台铃电动车,河北省
302省道北50米,藁城区,石家庄市,114.714605,38.153273,台铃电动车,河北省
231省道与392省道交叉口南200米,深州市,衡水市,115.505947,37.798099,台铃电动车,河北省
北早现乡浦驰路112号,正定县,石家庄市,114.507013,38.191495,台铃电动车,河北省
财神庙商业区d区,宣化区,张家口市,115.061982,40.610868,台铃电动车(鼓楼前街),河北省
322省道北50米,邢台县,邢台市,114.019060,37.227698,台铃电动车,河北省
东延路与中大街交叉口东南50米,长安区,石家庄市,114.659326,38.090020,台铃电动车,河北省
位伯镇位伯村附近,辛集市,石家庄市,115.226639,38.032043,台铃电动车,河北省
汇平路与红旗大街交叉口西北50米,桥西区,石家庄市,114.460040,37.997341,台铃电动车,河北省
无,磁县,邯郸市,114.108977,36.310145,台铃电动车,河北省
建华大街亨盛花园东门北侧,滦州市,唐山市,118.694420,39.745277,台铃电动车,河北省
073乡道西50米,肥乡区,邯郸市,114.988361,36.561927,台铃电动车,河北省
市场北路,平泉市,承德市,118.770395,41.217171,台铃电动车(黄大线),河北省
007县道与205乡道交叉口西100米,柏乡县,邢台市,114.711182,37.543678,台铃电动车,河北省
迁徐线与288乡道交叉口东南50米,迁安市,唐山市,118.831739,40.068682,台铃电动车,河北省
667乡道南50米,威县,邢台市,115.529969,36.965299,台铃电动车,河北省
洪火线与356省道交叉口西北100米,遵化市,唐山市,118.114210,40.191109,台铃电动车,河北省
444乡道北150米,深州市,衡水市,115.491452,37.795984,台铃电动车,河北省
贾村天主教堂南150米白仙庙附近,丛台区,邯郸市,114.589180,36.700064,台铃电动车,河北省
新华街与明德南路交叉路口北300米附近,桥西区,张家口市,114.879512,40.823971,台铃电动车专卖,河北省
碾唐线西50米,迁西县,唐山市,118.460062,40.301549,台铃电动车,河北省
X634(卢昌线),卢龙县,秦皇岛市,119.032198,39.810380,台铃电动车,河北省
福瑞大街1200号附近,迁安市,唐山市,118.604000,40.120660,台铃电动车,河北省
凤城东路与宁魏路交叉口东南150米,曲周县,邯郸市,114.964978,36.778788,台铃电动车(曲周专卖店),河北省
327省道北200米,临城县,邢台市,114.264129,37.480970,台铃电动车,河北省
G309(荣兰线),肥乡区,邯郸市,114.667630,36.577802,台铃电动车,河北省
381省道北50米,任丘市,沧州市,116.169424,38.708341,台铃电动车,河北省
堡东线遵化马兰峪汽车客运站东南,遵化市,唐山市,117.706521,40.184699,台铃电动车,河北省
祖山路与龙泉街交叉口西北50米,青龙满族自治县,秦皇岛市,118.969992,40.406170,台铃电动车,河北省
开元西路与望远北街交叉口东南50米,魏县,邯郸市,114.932218,36.363875,台铃电动车(望远北街),河北省
文明路与邯临公路交叉口西北100米,曲周县,邯郸市,115.062185,36.784749,台铃电动车,河北省
潘庄镇政府东北70米(蛇刘线西),卢龙县,秦皇岛市,118.931206,40.050148,台铃电动车,河北省
202省道与216乡道交叉口西北200米,涉县,邯郸市,113.744837,36.480673,台铃电动车,河北省
无,广宗县,邢台市,115.129449,36.979435,台铃电动车,河北省
无,遵化市,唐山市,117.963006,40.268925,台铃电动车,河北省
燕新线附近,卢龙县,秦皇岛市,119.067167,40.037908,台铃电动车,河北省
无,定州市,保定市,114.913970,38.523091,台铃电动车专卖店,河北省
鹰城中路与鹰城大街交叉口西150米,鹰手营子矿区,承德市,117.654852,40.546574,台铃电动车,河北省
西苑路与贸易街交叉口北200米,阳原县,张家口市,114.166528,40.106657,台铃电动车,河北省
会馆路89号对面路南,鹿泉区,石家庄市,114.326489,38.083699,台铃电动车(鹿泉会馆路店),河北省
石清路南50米,鹿泉区,石家庄市,114.349599,38.197555,台铃电动车,河北省
涞曲高速与188乡道交叉口西150米,曲阳县,保定市,114.648336,38.790929,台铃电动车,河北省
009县道西50米,正定县,石家庄市,114.548916,38.230985,台铃电动车,河北省
S355(京建线),迁西县,唐山市,118.302331,40.356277,台铃电动车,河北省
建华北大街辅路,长安区,石家庄市,114.544516,38.072967,台铃电动车,河北省
001乡道东50米,任丘市,沧州市,116.379114,38.740640,台铃电动车,河北省
大河路北50米,任丘市,沧州市,116.284299,38.768452,台铃电动车,河北省
234省道西50米,巨鹿县,邢台市,115.058990,37.271725,台铃电动车专卖店,河北省
涿娄路与232省道交叉口东北100米,涞水县,保定市,115.663542,39.484238,台铃云电动车,河北省
曹前线与151县道交叉口西100米,曲周县,邯郸市,114.866489,36.677971,台铃电动车(东大由专卖店),河北省
滨河西路与鹰城大街交叉口东南50米,鹰手营子矿区,承德市,117.651098,40.546239,台铃电动车(鹰城大街),河北省
205乡道与356省道交叉口东150米,迁西县,唐山市,118.304391,40.359472,台铃电动车(万通车行),河北省
古赵路东200米,古冶区,唐山市,118.432049,39.750883,台铃电动车,河北省
魏僧寨镇阳光幼儿园南88米,馆陶县,邯郸市,115.386380,36.714911,台铃电动车专卖,河北省
夏官营镇中国农业银行西,迁安市,唐山市,118.808137,39.974995,台铃电动车(夏官营专卖店),河北省
板城东大街与语录街交叉口西150米,承德县,承德市,118.190587,40.777665,台铃电动车(板城东大街),河北省
"联盟路232号,联盟路与高中街交叉东行30米路南侧",新华区,石家庄市,114.468970,38.079208,石家庄台铃电动车售后,河北省
新华街与胜利西路交叉口东50米,藁城区,石家庄市,114.844976,38.031892,智建国台铃,河北省
龙潭西街45号附近,怀来县,张家口市,115.513787,40.402750,台铃电动车行,河北省
无,吴桥县,沧州市,116.448463,37.603030,台铃云电动车,河北省
邯馆公路南50米,馆陶县,邯郸市,115.195965,36.547786,俊岭台铃电动车,河北省
264省道东50米,遵化市,唐山市,117.889755,40.066875,台铃云电动车,河北省
市场北路东6栋,平泉市,承德市,118.693974,41.010201,台铃云电动车,河北省
和平路155号国风购物中心,丛台区,邯郸市,114.487057,36.605161,台铃电动车门市,河北省
友谊南大街与107国道交叉口南200米,磁县,邯郸市,114.370140,36.344234,台铃电动车德旺车行,河北省
城垣西路附近(河间商贸城对面),河间市,沧州市,116.078494,38.444232,台铃·云电动车(墨松专卖店),河北省
无,鸡泽县,邯郸市,114.772794,36.886609,台铃电动车店上专卖,河北省
林西道138号附近,古冶区,唐山市,118.460261,39.718759,倍尔捷台铃电动车,河北省
振兴路与河西街交叉口东100米,涉县,邯郸市,113.680124,36.560724,振兴路龙翔宾馆楼下台铃电动车店,河北省
318省道北50米,永年区,邯郸市,114.646372,36.838514,速派奇电动车&台铃电动车,河北省
霖江一锅香(北环路店)西90米,霸州市,廊坊市,116.699698,39.069415,台铃修理电动车,河北省
体育路和王村南街十字路口路西往北300米,小店区,太原市,112.568753,37.833349,台铃电动车(体育路店),山西省
中国农业银行高科技支行(建设街东),尧都区,临汾市,111.530356,36.095811,台铃电动车(建设街),山西省
敦化坊街道敦化南路76号顶好电动车交易中心,杏花岭区,太原市,112.590369,37.885350,台铃电动车,山西省
五一西路A区中段,尧都区,临汾市,111.505867,36.076482,台铃电动车(信合西路店),山西省
真武路中段88号1层,小店区,太原市,112.576444,37.734273,台铃电动车(真武路店),山西省
和平北路119号附近,万柏林区,太原市,112.510799,37.882262,台铃,山西省
平阳路怡安装饰城路西,小店区,太原市,112.549822,37.804367,台铃电动车,山西省
解放路164号,杏花岭区,太原市,112.562254,37.883123,台铃电动车,山西省
西线街90附近,万柏林区,太原市,112.477760,37.875101,台铃电动车,山西省
建设路1568号,城区,晋城市,112.850157,35.498539,台铃电动车(建设路店),山西省
千峰北路与和平北路北巷交叉口北100米,尖草坪区,太原市,112.517826,37.895537,台铃(太原旗舰店),山西省
新义街636号,孝义市,吕梁市,111.770896,37.141653,台铃电动车(新义街店),山西省
凤凰南路33号,盐湖区,运城市,110.996229,35.016168,台铃电动车,山西省
和平南路下元街道大众街口,万柏林区,太原市,112.511684,37.845573,台铃电动车(和平南路),山西省
刘村镇鼓楼北大街郭家庄十字北一百米路西,尧都区,临汾市,111.518343,36.096262,台铃电动车,山西省
解放东路吉祥花园楼下,尧都区,临汾市,111.564062,36.083181,台铃电动车(解放东路店),山西省
羿神西大街北200米,屯留区,长治市,112.880011,36.314881,台铃电动车,山西省
迎太路玩具批发部旁,盐湖区,运城市,111.024628,35.051069,台铃电动车,山西省
光明东街与光明街北巷交叉口东北100米,忻府区,忻州市,112.740463,38.403392,台铃电动车(光明东街店),山西省
七贤巷与新建南路交叉口北100米,忻府区,忻州市,112.742413,38.406018,台铃电动车(新建南路),山西省
凤山路483号,离石区,吕梁市,111.140225,37.532141,台铃电动车(桥头街店),山西省
昌平路与昌明路交叉口西50米,离石区,吕梁市,111.128714,37.502708,台铃电动车,山西省
花园路东16号,榆次区,晋中市,112.745442,37.682662,台铃电动车(花园路店),山西省
万佛洞街0309,宁武县,忻州市,112.295879,38.992203,台铃电动车,山西省
S227(畅安路),城区,晋城市,112.903395,35.555573,台铃电动车,山西省
滨河南路与金牛大街交叉口,古交市,太原市,112.167551,37.913899,台铃电动车(古交博爱医院西北),山西省
新市西街1547号附近,城区,晋城市,112.837577,35.499378,台铃电动车(新市西街),山西省
建设南路184号,高平市,晋城市,112.929005,35.785137,高平台铃电动车行,山西省
北大街40号,壶关县,长治市,113.207972,36.118781,台铃电动车,山西省
古韩镇西街工商银行对面,襄垣县,长治市,113.045270,36.534094,台铃电动车,山西省
221省道与379县道交叉口西南150米,介休市,晋中市,112.073795,37.132774,台铃电动车(张兰中心医院东北),山西省
新安街(中阳楼街道社区卫生服务中心东北),孝义市,吕梁市,111.804717,37.136093,台铃电动,山西省
中山南街92号,介休市,晋中市,111.913583,37.030549,台铃电动车(北河沿街店),山西省
南村镇南村村南域经典二期,泽州县,晋城市,112.796610,35.461581,台铃电动车,山西省
