address,area,city,lat,lng,name,province
北小街6号楼6-7号,东城区,北京市,116.426367,39.927901,小牛电动授权体验店,北京市
高粱桥斜街丙40号院1号,海淀区,北京市,116.342928,39.947149,小牛电动专卖店(西直门交大店),北京市
太阳宫南街,朝阳区,北京市,116.455096,39.967595,小牛电动授权专营店(太阳宫南街金星园店),北京市
安定门内大街39号(安定门桥南50米路西),东城区,北京市,116.408012,39.947830,绿源电动车(安定门店),北京市
芳园西路高家园5区2号,朝阳区,北京市,116.486795,39.979095,小牛电动授权体验店(芳园西路),北京市
东直门东四北大街62号,东城区,北京市,116.417155,39.938270,绿能电动车(东四北大街),北京市
古城西路113号景山财富中心底商,石景山区,北京市,116.178774,39.914892,小牛电动授权体验店,北京市
玉带河西街新华南路75号(潞河中学东门向北50米),通州区,北京市,116.657726,39.904381,绿源绿能小牛电动车,北京市
南新园东路美景东方9号楼A座,朝阳区,北京市,116.471947,39.869360,小牛电动车华威桥授权体验店,北京市
广渠路86号-4,东城区,北京市,116.426921,39.893145,小牛电动车授权店(磁器口店),北京市
右安门内大街与右安门后巷交叉口东南100米,西城区,北京市,116.364345,39.874088,小牛电动车授权专卖店(右安门店),北京市
水碓子东路6号楼北侧(鹤寿堂药店、京客隆便利店旁),朝阳区,北京市,116.473116,39.926481,小牛电动车授权体验店(水碓子东路店),北京市
西三环北路12号附近,海淀区,北京市,116.310035,39.952179,小牛电动车万寿寺授权体验店,北京市
水碓子东路附近,朝阳区,北京市,116.473236,39.926393,小牛电动车售后中心,北京市
小武基路甲1号东100米,朝阳区,北京市,116.488660,39.860253,新云车行,北京市
和平里北街76号附近,东城区,北京市,116.411921,39.958985,小牛电动和平里店(北门),北京市
长江道226号,南开区,天津市,117.156497,39.130199,小牛电动授权体验店,天津市
商业道与沿河路交叉口南100米,宁河区,天津市,117.831737,39.335221,小牛电动授权体验店,天津市
榆关道447号,河北区,天津市,117.183134,39.178434,小牛电动授权体验店,天津市
黑牛城道与黑牛城道入口交叉口西南50米,河西区,天津市,117.207428,39.076679,小牛电动授权体验店,天津市
李七庄街辛院平房,西青区,天津市,117.163622,39.051469,小牛电动车,天津市
榆关道447号,河北区,天津市,117.183094,39.178424,天津河北区榆关道447号小牛电动车,天津市
迎新街曙光路路口,滨海新区,天津市,117.450837,38.843215,小牛电动车摩托车维修,天津市
无,宝坻区,天津市,117.291646,39.704726,宝坻区小牛电动车经销部,天津市
文化街汉华世家25号楼6门,滨海新区,天津市,117.805377,39.254030,小牛电动车授权体验店,天津市
育才街怀特电动车城B1层,裕华区,石家庄市,114.528314,38.024083,小牛电动,河北省
新中街296号,固安县,廊坊市,116.294866,39.438186,小牛电动,河北省
槐安西路262号,桥西区,石家庄市,114.432021,38.024712,小牛电动,河北省
西大街223号,莲池区,保定市,115.497562,38.861342,小牛电动,河北省
青园街31附近,长安区,石家庄市,114.517356,38.045980,小牛电动,河北省
淑阳大街17号,香河县,廊坊市,117.003032,39.759612,小牛电动,河北省
平光北大街与中山东路交叉口西北120米,平山县,石家庄市,114.204666,38.257272,小牛电动,河北省
石门小区煤机街和槐中路交口东行50米路南498-1,裕华区,石家庄市,114.551803,38.028789,小牛电动(槐中路店),河北省
中山东路与谈固西街交叉口东100米,长安区,石家庄市,114.558852,38.043295,小牛电动(中山东路店),河北省
槐安东路1号37号,桥西区,石家庄市,114.495093,38.023524,小牛电动授权专卖店,河北省
和平西路135号-11号,新华区,石家庄市,114.487030,38.056114,小牛电动授权专卖店,河北省
霸州镇建设东道886号小牛电动车,霸州市,廊坊市,116.399116,39.111708,小牛电动车,河北省
红旗大街与汇新路交叉口南行50米路东,桥西区,石家庄市,114.460489,37.998882,小牛电动(西美花街店),河北省
七一西路602号,竞秀区,保定市,115.455452,38.881732,小牛电动(七一西路体验店),河北省
行宫西大街76号附近,三河市,廊坊市,116.805077,39.948431,小牛电动车,河北省
龙泽北路220号附近,路北区,唐山市,118.186904,39.662106,小牛电动车,河北省
和平西路与鼎盛西大街交叉口东50米,三河市,廊坊市,117.068941,39.981173,小牛电动车,河北省
解放东路12-20号,新华区,沧州市,116.864105,38.305690,小牛电动(授权体验店),河北省
兴茂街与广源路交叉口西北50米,裕华区,石家庄市,114.551668,37.982203,小牛电动授权专卖店,河北省
燕郊开发区燕顺路西城派出所南50米,三河市,廊坊市,116.778263,39.965380,小牛电动授权体验店,河北省
北二环东路入口与胜利北街交叉口东100米,长安区,石家庄市,114.514791,38.078493,小牛电动车授权专卖店,河北省
开泰街61号西北60米,桥西区,石家庄市,114.432197,38.058607,小牛电动授权专卖店,河北省
胜利大街353号润德五金城B区21号,裕华区,石家庄市,114.495152,37.990528,小牛电动授权专卖店,河北省
海阳路132号附近,海港区,秦皇岛市,119.594762,39.934867,小牛电动专卖店,河北省
爱民东道与银河北路交叉口东南50米,广阳区,廊坊市,116.699184,39.526547,小牛电动专卖店,河北省
新西街与西大街交叉口南150米,桥东区,邢台市,114.499388,37.059364,小牛电动专卖店,河北省
稽山新天地A7-1-13,丛台区,邯郸市,114.481871,36.606361,小牛电动体验店,河北省
兴华西路盛世豪庭小区1号楼底商,定州市,保定市,114.991311,38.521033,小牛电动专卖店,河北省
光明西道62号附近,安次区,廊坊市,116.700167,39.512208,小牛电动授权体验店,河北省
和平西路29号,新华区,石家庄市,114.491291,38.055138,小牛电动授权体验店,河北省
复兴路217号,路南区,唐山市,118.210790,39.620030,小牛电动授权体验店,河北省
建华大街鼎坚市场C区10栋底商,长安区,石家庄市,114.544613,38.073099,小牛电动授权体验店(鼎坚店),河北省
胜利南街353号附近,裕华区,石家庄市,114.495881,37.988584,小牛电动授权专卖店(润德五金城店),河北省
北环路358号附近,霸州市,廊坊市,116.700632,39.069164,小牛智能电动车(胜芳体验店),河北省
向阳路与福康街交叉口西150米,高阳县,保定市,115.790105,38.685015,小牛,河北省
莲池区辉煌旅馆南170米(长城南大街东),莲池区,保定市,115.510310,38.818070,小牛精修电动车,河北省
开元西路与望远北街交叉口东北50米,魏县,邯郸市,114.932201,36.364365,小牛电车,河北省
小店村四十米路3号1户1层,小店区,太原市,112.576153,37.739664,小牛电动,山西省
青年路22号青年路,迎泽区,太原市,112.566528,37.855248,小牛电动,山西省
敦化南路79号,杏花岭区,太原市,112.591017,37.885553,小牛电动,山西省
大寨路与大王路交叉口北150米,万柏林区,太原市,112.526526,37.834547,小牛电动授权专卖店,山西省
学府街12号,小店区,太原市,112.590004,37.807247,小牛电动专卖店,山西省
体育路118号,小店区,太原市,112.569422,37.831147,小牛电动授权体验店,山西省
解放路160号(工会小区东北),杏花岭区,太原市,112.562157,37.882799,小牛电动专卖店,山西省
336省道北50米附近,盐湖区,运城市,110.854250,34.905960,小牛电动工具,山西省
禹都经济技术开发区禹都大道禹都市场,盐湖区,运城市,111.024292,35.051300,小牛电动授权体验店,山西省
中山西街蒲金苑,永济市,运城市,110.439122,34.850291,吴群小刀小牛电动车,山西省
038乡道南50米,盐湖区,运城市,111.004361,35.180849,小牛电动车三轮车行,山西省
新市西街1457号,城区,晋城市,112.838638,35.499511,小牛电动授权体验店,山西省
凤城北街40号附近,中阳县,吕梁市,111.187544,37.350301,小牛电动车售后,山西省
大北街51号,平城区,大同市,113.302007,40.095279,小牛车行,山西省
北苑路与站东大街交叉口北150米(北区),平城区,大同市,113.307802,40.123730,小牛车行,山西省
五一街绿都新村百富门西十字路口东南,临河区,巴彦淖尔市,107.401890,40.742172,小牛电动车便民服务站,内蒙古自治区
南顺城路63号附近,沈河区,沈阳市,123.458625,41.792730,小牛电动,辽宁省
无,南关区,长春市,125.340281,43.894799,小牛电动(长春体验店),吉林省
民主路与蛟河大街交叉口东50米,蛟河市,吉林市,127.348156,43.724583,小牛电动车体验店,吉林省
林荫路44号西100米,昌邑区,吉林市,126.568743,43.882641,小牛电动车电器修理,吉林省
三林镇永泰路1468号,浦东新区,上海市,121.532159,31.144040,小牛电动,上海市
江场西路1088,静安区,上海市,121.430904,31.297071,小牛电动,上海市
东宝兴路1008号,静安区,上海市,121.471879,31.265340,小牛电动,上海市
李村路18号,普陀区,上海市,121.409442,31.236185,小牛电动,上海市
南丹路130号,徐汇区,上海市,121.432332,31.189277,小牛电动,上海市
物华路100号,虹口区,上海市,121.495205,31.260497,小牛电动,上海市
虎林路167号,宝山区,上海市,121.460175,31.331103,小牛电动,上海市
中山北路748号,静安区,上海市,121.460031,31.260168,小牛电动,上海市
东川路2673号,闵行区,上海市,121.401267,31.008714,小牛电动,上海市
广中路598号,虹口区,上海市,121.466042,31.279823,小牛电动车,上海市
中谊路与新镇路交叉口西100米,闵行区,上海市,121.365017,31.144319,小牛电动车,上海市
大同路670号,浦东新区,上海市,121.576222,31.339763,小牛电动车,上海市
无,徐汇区,上海市,121.450770,31.184832,小牛电动(宛平南路店),上海市
长宁路1590号,长宁区,上海市,121.407709,31.217335,小牛电动(长宁路旗舰体验店),上海市
古北路83号,长宁区,上海市,121.399317,31.216291,小牛电动(古北店),上海市
小东门街道中华路316号-2,黄浦区,上海市,121.499044,31.220185,小牛电动(上海黄浦中华路直营店),上海市
惠南镇城南路206号,浦东新区,上海市,121.751140,31.040100,小牛电动(惠南店),上海市
程家桥支路与虹中路交叉口东北100米,闵行区,上海市,121.381841,31.184338,小牛电动(虹中路授权店),上海市
松江环城路902号附近,松江区,上海市,121.246442,31.012699,小牛电动(松江环城路店),上海市
淞虹路673号,长宁区,上海市,121.361006,31.213156,小牛电动（旗舰体验店）,上海市
万安路455号小牛电动,虹口区,上海市,121.481881,31.301655,小牛电动车,上海市
奎照路675-677号,虹口区,上海市,121.472385,31.300370,小牛电动车(旗舰店),上海市
共和新路4437号近保德路,静安区,上海市,121.448734,31.313892,小牛电动车(共和新路旗舰店),上海市
政立路815号,杨浦区,上海市,121.495271,31.308274,小牛电动车(政立路旗舰店),上海市
龙吴路1131-2号,徐汇区,上海市,121.450368,31.145448,小牛电动车(龙吴路旗航店),上海市
盈港路257号,青浦区,上海市,121.119529,31.158764,小牛电动车(青浦盈港路店),上海市
延长中路766号103,静安区,上海市,121.446561,31.266894,小牛电动车延长中路旗舰店,上海市
抚顺路218-220号,杨浦区,上海市,121.516134,31.280811,小牛电动授权体验店(抚顺路店),上海市
环镇北路147号,宝山区,上海市,121.411134,31.308433,小牛电动旗舰店,上海市
翔殷路479号附近,杨浦区,上海市,121.537900,31.306426,小牛电动授权体验店,上海市
桂林路115号附近,徐汇区,上海市,121.419135,31.165353,小牛电动授权体验店,上海市
七宝镇吴中路2628号世元车城,闵行区,上海市,121.350822,31.164367,小牛电动授权体验店,上海市
张杨路1685-2号附近,浦东新区,上海市,121.544669,31.236549,小牛电动授权体验店,上海市
杨思路903-905号附近,浦东新区,上海市,121.501096,31.163548,小牛电动授权体验店,上海市
武定路609号(武定路与西康路交叉口东50米),静安区,上海市,121.449221,31.232726,小牛电动授权专卖店,上海市
内环高架路与南车站路交叉口西100米,黄浦区,上海市,121.493421,31.204258,小牛电动授权体验店(中山南路店),上海市
威海路165-1号,黄浦区,上海市,121.467951,31.227502,小牛电动授权体验店,上海市
斜土路1360号附近,徐汇区,上海市,121.462778,31.198285,小牛电动授权体验店,上海市
德华路665号,嘉定区,上海市,121.306975,31.291988,小牛电动南翔体验店,上海市
大连西路530号,虹口区,上海市,121.485118,31.276025,爱玛电动&小牛电动(宝红车行),上海市
浦东南路1798号(近浦电路),浦东新区,上海市,121.518598,31.216719,小牛电动授权体验店,上海市
中山北路2399号近岚皋路,普陀区,上海市,121.424838,31.245027,小牛电动授权体验店(武宁旗舰店),上海市
大连西路530号(欧阳路与大连西路交叉口西行30米路北),虹口区,上海市,121.485218,31.276072,小牛电动授权体验店,上海市
新华路679号,长宁区,上海市,121.420143,31.204963,小牛电动授权体验店,上海市
南桥镇南奉公路9266号,奉贤区,上海市,121.467096,30.913066,小牛电动授权体验专卖店,上海市
铜川路西100米,普陀区,上海市,121.415309,31.252907,小牛电动授权专卖店,上海市
华灵路1941号,宝山区,上海市,121.402337,31.280585,小牛电动授权专卖店大华店,上海市
罗秀路1235号-3,徐汇区,上海市,121.420796,31.128964,小牛电动罗秀路专卖店,上海市
新泾镇淞虹路666号,长宁区,上海市,121.360987,31.213289,小牛电动授权专卖店,上海市
奎照路675号附近,虹口区,上海市,121.472451,31.300355,小牛电动授权专卖店,上海市
环城路900号附近,松江区,上海市,121.246570,31.012659,小牛电动授权专卖店,上海市
大场镇新沪路852号,宝山区,上海市,121.419483,31.271012,小牛电动授权专卖店,上海市
嘉罗公路465号附近,嘉定区,上海市,121.261799,31.384943,小牛电动授权专卖店,上海市
龙茗路1502号,闵行区,上海市,121.384028,31.147455,小牛电动授权专卖店,上海市
梅川路1033-1号,普陀区,上海市,121.390128,31.240086,小牛电动授权专卖店,上海市
莘北路105号,闵行区,上海市,121.373424,31.113967,小牛电动授权专卖店,上海市
长阳路3041-3043号,杨浦区,上海市,121.547999,31.277920,小牛电动授权专卖店(长阳路店),上海市
长阳路3041-3043号,杨浦区,上海市,121.547927,31.277894,小牛电动授权旗舰店(长阳路店),上海市
东川路2673号,闵行区,上海市,121.401372,31.008723,小牛电动闵行区东川路授权体验店,上海市
桃浦镇红棉路299号,普陀区,上海市,121.350782,31.282511,小牛电动车行,上海市
无,徐汇区,上海市,121.437912,31.168719,小牛电动徐汇龙漕路体验店,上海市
翔殷路479号,杨浦区,上海市,121.537804,31.306452,小牛电动车授权(翔殷路专卖店),上海市
威海路165-1号,黄浦区,上海市,121.468197,31.227571,小牛电动车威海路旗舰店,上海市
四川中路580号小牛电动,黄浦区,上海市,121.486564,31.241665,小牛电动车黄浦区四川中路店,上海市
桂林路115号,徐汇区,上海市,121.419148,31.165483,小牛电动车桂林路旗舰店,上海市
曹安公路2051-5号,嘉定区,上海市,121.348042,31.258195,小牛电动车曹安公路授权体验店,上海市
斜土路1360号,徐汇区,上海市,121.462784,31.198333,小牛电动车斜土路旗舰店,上海市
祁连山南路1555-1561,嘉定区,上海市,121.370470,31.247040,上海祁连山南路小牛电动车新大州电动车,上海市
襄阳北路8号,静安区,上海市,121.454443,31.220068,小牛电动授权体验店,上海市
安远路285号5楼,普陀区,上海市,121.443321,31.239889,小牛直营店,上海市
乐都路418号,松江区,上海市,121.220218,31.013590,松江小牛旗舰店,上海市
共和新路4437号(市北医院对面),静安区,上海市,121.448736,31.313893,依莱达电动车(科杯共和店),上海市
镇南路7号,浦东新区,上海市,121.633578,31.304619,小牛电动车(装修中),上海市
奉城镇南奉公路356号,奉贤区,上海市,121.631653,30.912632,小牛车行(奉旺路),上海市
湖塘镇鸣凰武宜中路33号,武进区,常州市,119.935403,31.676556,小牛电动,江苏省
汶河南路11号,广陵区,扬州市,119.433136,32.386194,小牛电动,江苏省
崇文路与桃园路交叉口东150米,崇川区,南通市,120.901036,31.969163,小牛电动,江苏省
玉带西街与王陵路交叉口北150米,泉山区,徐州市,117.183592,34.257474,小牛电动,江苏省
华地百货东南侧100米,江阴市,无锡市,120.278062,31.903596,小牛电动,江苏省
萧林中路699号-18,昆山市,苏州市,120.955381,31.403753,小牛电动,江苏省
珠江路605号一2,玄武区,南京市,118.803287,32.047307,小牛电动,江苏省
溧城镇平陵中路319号(佬土鹅肠火锅隔壁),溧阳市,常州市,119.486730,31.422561,小牛电动,江苏省
康泰北路与青年路交叉口东50米,海州区,连云港市,119.179209,34.598121,小牛电动,江苏省
府前路尚品家居南60米,铜山区,徐州市,117.125089,34.364872,小牛电动,江苏省
礼政路85号附近,武进区,常州市,120.008999,31.621654,小牛电动,江苏省
新建路141号(新日电动正对面),靖江市,泰州市,120.265908,32.021332,小牛电动,江苏省
银河路79号,通州区,南通市,121.074095,32.072543,小牛电动,江苏省
外环西路555号汇达广场5幢103,港闸区,南通市,120.828074,32.026738,小牛电动,江苏省
游湖路翡丽湾北3幢120号,吴中区,苏州市,120.693920,31.246408,小牛电动,江苏省
惠民路与长坝路交叉口东南50米,亭湖区,盐城市,120.122668,33.372786,小牛电动,江苏省
水西门大街55-1号,建邺区,南京市,118.767324,32.030334,小牛电动,江苏省
乌鹊桥路36号附近,姑苏区,苏州市,120.628393,31.294139,小牛电动,江苏省
楚州大道196-5号附近,淮安区,淮安市,119.156584,33.504528,小牛电动,江苏省
梦溪路50-3号,京口区,镇江市,119.464057,32.207526,小牛电动,江苏省
牌楼街道睿商财富广场小牛电动马场,鼓楼区,徐州市,117.189798,34.290923,小牛电动,江苏省
建中路95号北80米,武进区,常州市,120.014879,31.663675,小牛电动,江苏省
南京路1号8附近,铜山区,徐州市,117.179896,34.186065,小牛电动,江苏省
顶山街道浦珠中路237-19号,浦口区,南京市,118.682969,32.104677,小牛电动,江苏省
旭东路与毕洼路交叉口西南150米,六合区,南京市,118.759333,32.223813,小牛电动,江苏省
新港中心路,崇川区,南通市,120.910677,31.958419,小牛电动,江苏省
葛关路与葛塘街交叉口西50米,六合区,南京市,118.744600,32.244969,小牛电动,江苏省
六川路与富民路交叉口南100米,海门市,南通市,121.351394,31.984324,小牛电动,江苏省
大庆中路与鼓楼北路交叉口西南150米,泰兴市,泰州市,120.016570,32.172830,小牛电动,江苏省
黄河南路博雅干洗对面,泉山区,徐州市,117.151698,34.273909,小牛电动,江苏省
象山路与金燕路交叉口东北150米,鼓楼区,南京市,118.762477,32.105710,小牛电动,江苏省
解放东路81-7号,海州区,连云港市,119.186987,34.608598,小牛电动,江苏省
吴门桥街道南园南路34号,姑苏区,苏州市,120.638018,31.281716,小牛电动,江苏省
黄逮镇潘阳新村269号,相城区,苏州市,120.546855,31.437013,小牛电动,江苏省
新庄路127号附近,沛县,徐州市,116.935496,34.732199,小牛电动,江苏省
睢城镇元府西路滨河名城南门,睢宁县,徐州市,117.937921,33.898665,小牛电动,江苏省
下淀路15号商住楼4单元(彭友缘隔壁),鼓楼区,徐州市,117.221125,34.285019,小牛电动,江苏省
瑞江线与镇南路交叉口东南50米,海门市,南通市,121.195501,31.959696,小牛电动,江苏省
王川线北50米,海门市,南通市,121.475263,31.980982,小牛电动,江苏省
碧溪东路12号附近,常熟市,苏州市,120.938296,31.724135,小牛电动,江苏省
第三十八中学西隔壁,鼓楼区,徐州市,117.134750,34.290878,小牛电动,江苏省
兴业路,铜山区,徐州市,117.255245,34.363289,小牛电动,江苏省
淳溪镇温州商贸城011号,高淳区,南京市,118.876865,31.323431,小牛电动,江苏省
太湖新城镇松陵镇体育路35号,吴江区,苏州市,120.654962,31.146099,小牛电动,江苏省
国际风情街,盐都区,盐城市,120.173624,33.341965,小牛电动(欧洲风行街店),江苏省
仙女镇长江路215号行政服务中心对面,江都区,扬州市,119.580151,32.422938,小牛电动(江都专卖店),江苏省
博爱路177-1号,天宁区,常州市,119.957807,31.784155,小牛电动车,江苏省
仲英大道137-139号,吴江区,苏州市,120.631986,31.156208,小牛电动(吴江旗舰店),江苏省
真州镇人民街75号,仪征市,扬州市,119.180751,32.268777,小牛电动(仪征专卖店),江苏省
徐霞客镇中山路247号,江阴市,无锡市,120.308010,31.813849,小牛电动(授权体验店),江苏省
富康路393号(富康路派出所对面),宿城区,宿迁市,118.282985,33.947577,小牛电动(富康路二店),江苏省
铜沛办事处西阁街环城路148号,鼓楼区,徐州市,117.185861,34.276869,小牛电动(环城路店),江苏省
东沙湖路与琉璃街交叉口东150米,苏州工业园区,苏州市,120.749292,31.331654,小牛电动(九龙仓店),江苏省
西沈浒路588号32栋109-1室,苏州工业园区,苏州市,120.709401,31.330568,小牛电动(玲珑店),江苏省
凤凰西街182-5号附近,鼓楼区,南京市,118.747113,32.040962,小牛电动(凤凰西街店),江苏省
云阳镇中山路文昌苑110-11号,丹阳市,镇江市,119.580209,31.996030,小牛电动(文昌苑店),江苏省
高巷路577号,江阴市,无锡市,120.276760,31.909730,小牛电动(江阴专卖店),江苏省
内环东线588-2号附近,秦淮区,南京市,118.798157,32.014849,小牛电动(内环东线辅路),江苏省
铜山路一号天桥东路北公交站北面中国移动东隔壁,云龙区,徐州市,117.212356,34.261279,小牛电动(天桥东店),江苏省
东环路1518号新苏大厦一楼,苏州工业园区,苏州市,120.647849,31.321423,小牛电动(东环路店),江苏省
泰山路鑫泰小区1-7门面,泉山区,徐州市,117.188092,34.222856,小牛电动(矿大方圆店),江苏省
模范西路古平岗1号5幢,鼓楼区,南京市,118.754943,32.070543,小牛电动(模范西路),江苏省
北京北路翟山派出所南20米,泉山区,徐州市,117.193771,34.206728,小牛电动(翟山街道办事处北),江苏省
珠江路246号8-10,常熟市,苏州市,120.746358,31.664513,小牛电动(珠江路),江苏省
万达广场5号门对面,云龙区,徐州市,117.244963,34.253940,小牛电动(云龙万达广场店),江苏省
东吴北路78-3号,吴中区,苏州市,120.628567,31.267665,小牛电动(东吴北路店),江苏省
胥江路175号,姑苏区,苏州市,120.607165,31.289229,小牛电动(胥江路店),江苏省
东丰路与赵声路交叉口南100米,京口区,镇江市,119.670235,32.179233,小牛电动(大港赵声路店),江苏省
人民西路186号,江阴市,无锡市,120.246252,31.900304,小牛电动(江阴万达店),江苏省
人民北路8号附近,江阴市,无锡市,120.419003,31.769929,小牛电动(祝塘体验店),江苏省
天生桥大道366号康利商业广场F1,溧水区,南京市,119.040853,31.637890,小牛电动(溧水店),江苏省
泰山路106号附近,六合区,南京市,118.846827,32.341252,小牛电动(六合专卖店),江苏省
人民中路288号,姜堰区,泰州市,120.150631,32.498556,小牛电动(姜堰授权专卖店),江苏省
人民南路149号,太仓市,苏州市,121.103544,31.451774,小牛电动(太仓店),江苏省
建设南路与民主路交叉口西北50米,邳州市,徐州市,117.960036,34.312926,小牛电动(邳州授权专卖店),江苏省
南浦路303号旭日家园门面房1-103,浦口区,南京市,118.738148,32.140997,小牛电动车,江苏省
中山北路249号小牛电动车,鼓楼区,南京市,118.766227,32.073813,小牛电动车,江苏省
石湖西路51号,吴中区,苏州市,120.628041,31.252531,小牛电动车,江苏省
吴韵路326号小牛电动,惠山区,无锡市,120.300965,31.675354,小牛电动(万达店),江苏省
解放东路浦东花园南门向西500米,清江浦区,淮安市,119.043369,33.580425,小牛电动(浦东花园店),江苏省
五一路与青年北路交叉口东北100米,海陵区,泰州市,119.912969,32.490582,小牛电动(泰州海陵店),江苏省
万科信成道1期36-1,滨湖区,无锡市,120.296513,31.493360,小牛电动(海岸城店),江苏省
户部街32-1号,秦淮区,南京市,118.790144,32.035397,小牛电动(新街口店),江苏省
唯亭街道夷亭路3号,苏州工业园区,苏州市,120.791361,31.356984,小牛电动（唯亭店）,江苏省
文化路93-7号附近,赣榆区,连云港市,119.129957,34.844525,小牛电动(文化路专卖店),江苏省
怀德中路288-1号,钟楼区,常州市,119.911761,31.774094,小牛电动(怀德路花园店),江苏省
盛岸西路36附近,惠山区,无锡市,120.240089,31.609236,小牛电动(盛岸西路店),江苏省
后标营路50号-9,秦淮区,南京市,118.824517,32.030969,小牛电动(后标营店),江苏省
瑞金路1-68号,秦淮区,南京市,118.809482,32.032404,小牛电动(瑞金路授权体验店),江苏省
高新区长江路841号,海门市,南通市,121.185345,31.886194,小牛电动,江苏省
莫愁路329号,秦淮区,南京市,118.774486,32.036779,小牛电动授权专卖店,江苏省
丰臣凯林花园1-105号,新北区,常州市,119.970844,31.821479,小牛电动(丰臣凯林花园店),江苏省
